,epoch,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time
0,1,171.47176828002557,1.6314438279218895,0.4184922680412371,0.2930962359532714,1.1801660966873169,0.5677,171.47176828002557
1,2,167.71238188864663,0.9084135320364046,0.6776336984536082,0.28995048301294446,0.8440333134055138,0.6994,167.71238188864663
2,3,166.5409549800679,0.6919645938311809,0.7578125,0.2979284431785345,0.9260979265093804,0.6805,166.5409549800679
3,4,166.23152203299105,0.5907584892192221,0.795264175257732,0.2985288752242923,0.670557293355465,0.7693,166.23152203299105
4,5,165.5457907570526,0.520660048686736,0.8205541237113402,0.294656019192189,0.5495387574672699,0.8072,165.5457907570526
5,6,165.326473003719,0.4615693760258098,0.8404880798969072,0.2873472631908953,0.5657450867891312,0.807,165.326473003719
6,7,165.65659095486626,0.40722539611208763,0.8618919136597938,0.28701005689799786,0.5446794987678528,0.8192,165.65659095486626
7,8,165.08579462766647,0.36779463021132675,0.8756040592783505,0.3000867823138833,0.4423252121567726,0.8455,165.08579462766647
8,9,165.64986001281068,0.3409534353335609,0.8836581829896907,0.2972953640855849,0.46083954136371613,0.8362,165.64986001281068
9,10,165.2719318177551,0.32234171789965216,0.8903632409793815,0.29782962892204523,0.3893059593319893,0.8713,165.2719318177551
10,11,165.64898441405967,0.2956291215479873,0.9018403672680413,0.29564760718494654,0.4162878052473068,0.8574,165.64898441405967
11,12,165.8451054575853,0.2731752840000368,0.9092098904639175,0.2962839622050524,0.3717662277460098,0.8689,165.8451054575853
12,13,165.78371737711132,0.2500977793938874,0.915673324742268,0.2887987527064979,0.4995237836480141,0.8349,165.78371737711132
13,14,165.74856207706034,0.22980637830134826,0.9225596005154639,0.2950031999498606,0.3243621240615845,0.8906,165.74856207706034
14,15,165.63231262611225,0.20052856326909715,0.9336138853092784,0.2956976038403809,0.2977120043039322,0.8998,165.63231262611225
15,16,165.0829639211297,0.17828080799795457,0.9412250322164949,0.29468205012381077,0.32226235942840575,0.8925,165.0829639211297
16,17,165.67658073222265,0.1520470016343116,0.9497422680412371,0.2927822829224169,0.29322143763303754,0.9035,165.67658073222265
17,18,165.69131934503093,0.12017425174162406,0.9620650773195877,0.29086979385465384,0.23828288033008577,0.9221,165.69131934503093
18,19,166.1221553850919,0.09420113937842861,0.9720320554123711,0.2862077048048377,0.2160618048429489,0.927,166.1221553850919
19,20,165.95804479904473,0.07222554594585576,0.9796834729381443,0.29361058678478,0.19531422686576844,0.9346,165.95804479904473
